order_id,customer_id,order_date,status
ORD_1630,CUST_350,2025-09-18,PLACED
ORD_1631,CUST_310,2026-03-02,PLACED
ORD_1632,CUST_243,2025-06-10,CANCELLED
ORD_1633,CUST_19,2025-07-22,CANCELLED
ORD_1634,CUST_385,2026-02-19,PLACED
ORD_1635,CUST_246,2025-05-18,PLACED
ORD_1636,CUST_461,2025-06-16,CANCELLED
ORD_1637,CUST_423,2026-04-20,CANCELLED
ORD_1638,CUST_332,2025-09-12,CANCELLED
ORD_1639,CUST_215,2025-10-13,PLACED
ORD_1640,CUST_357,2025-07-23,SHIPPED
ORD_1641,CUST_117,2025-08-17,SHIPPED
ORD_1642,CUST_179,2025-06-23,CANCELLED
ORD_1643,CUST_464,2025-04-29,CANCELLED
ORD_1644,CUST_50,2025-09-15,PLACED
ORD_1645,CUST_130,2025-08-19,PLACED
ORD_1646,CUST_465,2026-03-09,SHIPPED
ORD_1647,CUST_306,2025-07-16,SHIPPED
ORD_1648,CUST_131,2026-01-14,PLACED
ORD_1649,CUST_363,2026-04-17,CANCELLED
ORD_1650,CUST_267,2026-02-19,CANCELLED
ORD_1651,CUST_3,2025-10-10,CANCELLED
ORD_1652,CUST_105,2025-05-03,SHIPPED
ORD_1653,CUST_209,2025-10-17,PLACED
ORD_1654,CUST_79,2025-09-14,CANCELLED
ORD_1655,CUST_299,2025-12-12,SHIPPED
ORD_1656,CUST_437,2025-07-20,SHIPPED
ORD_1657,CUST_289,2025-10-15,CANCELLED
ORD_1658,CUST_141,2025-05-07,SHIPPED
ORD_1659,CUST_386,2026-01-06,SHIPPED
ORD_1660,CUST_282,2025-07-09,SHIPPED
ORD_1661,CUST_91,2025-10-13,CANCELLED
ORD_1662,CUST_284,2025-08-16,SHIPPED
ORD_1663,CUST_157,2025-06-29,SHIPPED
ORD_1664,CUST_396,2025-04-24,SHIPPED
ORD_1665,CUST_376,2026-02-09,CANCELLED
ORD_1666,CUST_60,2025-12-24,SHIPPED
ORD_1667,CUST_400,2025-04-27,PLACED
ORD_1668,CUST_51,2026-01-01,CANCELLED
ORD_1669,CUST_205,2025-10-29,CANCELLED
ORD_1670,CUST_314,2025-04-29,CANCELLED
ORD_1671,CUST_361,2026-03-25,PLACED
ORD_1672,CUST_199,2025-05-30,PLACED
ORD_1673,CUST_411,2026-03-05,PLACED
ORD_1674,CUST_241,2025-06-17,SHIPPED
ORD_1675,CUST_45,2026-03-19,SHIPPED
ORD_1676,CUST_113,2025-10-13,PLACED
ORD_1677,CUST_311,2026-04-01,CANCELLED
ORD_1678,CUST_196,2025-09-27,CANCELLED
ORD_1679,CUST_335,2025-07-28,SHIPPED
ORD_1680,CUST_364,2025-06-19,PLACED
ORD_1681,CUST_484,2026-01-21,CANCELLED
ORD_1682,CUST_253,2025-09-08,PLACED
ORD_1683,CUST_103,2025-05-19,CANCELLED
ORD_1684,CUST_146,2026-01-11,PLACED
ORD_1685,CUST_401,2025-06-18,CANCELLED
ORD_1686,CUST_264,2025-04-28,PLACED
ORD_1687,CUST_314,2026-01-24,CANCELLED
ORD_1688,CUST_18,2025-10-18,PLACED
ORD_1689,CUST_335,2026-04-20,PLACED
ORD_1690,CUST_44,2025-11-30,SHIPPED
ORD_1691,CUST_180,2025-05-13,SHIPPED
ORD_1692,CUST_207,2025-06-24,PLACED
ORD_1693,CUST_265,2026-04-13,CANCELLED
ORD_1694,CUST_360,2026-03-16,PLACED
ORD_1695,CUST_281,2025-11-26,CANCELLED
ORD_1696,CUST_424,2025-07-08,CANCELLED
ORD_1697,CUST_178,2025-10-25,SHIPPED
ORD_1698,CUST_115,2025-06-14,PLACED
ORD_1699,CUST_232,2025-09-26,CANCELLED
ORD_1700,CUST_2,2025-12-08,PLACED
ORD_1701,CUST_208,2025-08-04,PLACED
ORD_1702,CUST_286,2026-03-14,CANCELLED
ORD_1703,CUST_150,2025-10-28,PLACED
ORD_1704,CUST_411,2025-08-01,SHIPPED
ORD_1705,CUST_448,2025-07-19,CANCELLED
ORD_1706,CUST_128,2025-04-30,SHIPPED
ORD_1707,CUST_494,2025-10-09,CANCELLED
ORD_1708,CUST_247,2025-12-17,SHIPPED
ORD_1709,CUST_492,2025-08-29,CANCELLED
ORD_1710,CUST_235,2025-06-24,PLACED
ORD_1711,CUST_246,2026-02-20,SHIPPED
ORD_1712,CUST_34,2025-10-07,CANCELLED
ORD_1713,CUST_403,2025-12-29,CANCELLED
ORD_1714,CUST_359,2025-12-24,SHIPPED
ORD_1715,CUST_211,2025-10-22,CANCELLED
ORD_1716,CUST_274,2026-04-16,CANCELLED
ORD_1717,CUST_426,2025-12-07,PLACED
ORD_1718,CUST_147,2026-03-04,SHIPPED
ORD_1719,CUST_344,2025-10-27,PLACED
ORD_1720,CUST_283,2026-01-19,SHIPPED
ORD_1721,CUST_160,2025-10-21,PLACED
ORD_1722,CUST_457,2025-07-01,SHIPPED
ORD_1723,CUST_93,2025-05-06,PLACED
ORD_1724,CUST_255,2026-01-08,PLACED
ORD_1725,CUST_376,2025-12-18,SHIPPED
ORD_1726,CUST_105,2025-12-24,PLACED
ORD_1727,CUST_427,2025-12-14,CANCELLED
ORD_1728,CUST_182,2026-01-31,PLACED
ORD_1729,CUST_61,2026-03-11,CANCELLED
ORD_1730,CUST_489,2025-05-16,SHIPPED
ORD_1731,CUST_314,2026-04-17,CANCELLED
ORD_1732,CUST_490,2026-03-30,SHIPPED
ORD_1733,CUST_190,2025-06-07,SHIPPED
ORD_1734,CUST_252,2025-06-30,SHIPPED
ORD_1735,CUST_251,2026-01-17,CANCELLED
ORD_1736,CUST_143,2025-09-29,PLACED
ORD_1737,CUST_384,2025-06-29,PLACED
ORD_1738,CUST_27,2025-07-25,SHIPPED
ORD_1739,CUST_244,2025-07-18,PLACED
ORD_1740,CUST_257,2025-10-25,SHIPPED
ORD_1741,CUST_440,2025-05-04,PLACED
ORD_1742,CUST_234,2026-02-18,CANCELLED
ORD_1743,CUST_265,2025-08-28,SHIPPED
ORD_1744,CUST_352,2026-04-16,PLACED
ORD_1745,CUST_345,2026-01-03,SHIPPED
ORD_1746,CUST_297,2026-02-28,SHIPPED
ORD_1747,CUST_185,2025-06-11,SHIPPED
ORD_1748,CUST_95,2025-07-14,SHIPPED
ORD_1749,CUST_121,2025-12-04,SHIPPED
ORD_1750,CUST_490,2025-06-11,SHIPPED
ORD_1751,CUST_187,2026-01-16,SHIPPED
ORD_1752,CUST_217,2026-01-03,SHIPPED
ORD_1753,CUST_358,2025-10-12,SHIPPED
ORD_1754,CUST_437,2025-09-27,SHIPPED
ORD_1755,CUST_230,2026-01-18,CANCELLED
ORD_1756,CUST_67,2025-06-30,CANCELLED
ORD_1757,CUST_117,2026-02-28,CANCELLED
ORD_1758,CUST_138,2025-12-21,CANCELLED
ORD_1759,CUST_221,2025-10-07,PLACED
ORD_1760,CUST_74,2026-02-03,SHIPPED
ORD_1761,CUST_412,2026-04-16,PLACED
ORD_1762,CUST_215,2025-08-08,PLACED
ORD_1763,CUST_457,2025-06-02,CANCELLED
ORD_1764,CUST_273,2025-11-10,SHIPPED
ORD_1765,CUST_153,2025-12-13,CANCELLED
ORD_1766,CUST_439,2025-07-04,PLACED
ORD_1767,CUST_203,2026-03-01,CANCELLED
ORD_1768,CUST_83,2026-03-21,PLACED
ORD_1769,CUST_416,2025-12-11,SHIPPED
ORD_1770,CUST_429,2025-06-02,PLACED
ORD_1771,CUST_230,2025-10-31,SHIPPED
ORD_1772,CUST_184,2025-10-18,CANCELLED
ORD_1773,CUST_285,2025-12-10,SHIPPED
ORD_1774,CUST_10,2025-09-22,PLACED
ORD_1775,CUST_179,2025-05-08,CANCELLED
ORD_1776,CUST_101,2025-06-29,CANCELLED
ORD_1777,CUST_332,2025-05-23,CANCELLED
ORD_1778,CUST_89,2025-11-26,SHIPPED
ORD_1779,CUST_166,2025-05-11,CANCELLED
ORD_1780,CUST_249,2025-09-04,PLACED
ORD_1781,CUST_195,2025-06-10,SHIPPED
ORD_1782,CUST_237,2025-06-01,PLACED
ORD_1783,CUST_444,2026-01-25,CANCELLED
ORD_1784,CUST_413,2025-10-30,SHIPPED
ORD_1785,CUST_323,2025-06-11,CANCELLED
ORD_1786,CUST_207,2026-03-15,PLACED
ORD_1787,CUST_82,2025-10-27,PLACED
ORD_1788,CUST_160,2025-11-09,CANCELLED
ORD_1789,CUST_149,2025-04-22,SHIPPED
ORD_1790,CUST_309,2025-05-25,SHIPPED
ORD_1791,CUST_138,2025-09-05,SHIPPED
ORD_1792,CUST_382,2025-06-24,CANCELLED
ORD_1793,CUST_494,2025-09-02,SHIPPED
ORD_1794,CUST_85,2026-01-16,PLACED
ORD_1795,CUST_64,2025-12-21,CANCELLED
ORD_1796,CUST_128,2025-04-27,CANCELLED
ORD_1797,CUST_40,2026-01-03,PLACED
ORD_1798,CUST_203,2026-02-27,PLACED
ORD_1799,CUST_32,2025-08-21,CANCELLED
ORD_1800,CUST_27,2026-04-07,SHIPPED
ORD_1801,CUST_268,2026-03-09,PLACED
ORD_1802,CUST_134,2025-06-08,PLACED
ORD_1803,CUST_43,2025-05-20,SHIPPED
ORD_1804,CUST_158,2025-12-24,PLACED
ORD_1805,CUST_377,2025-11-26,SHIPPED
ORD_1806,CUST_320,2026-02-15,PLACED
ORD_1807,CUST_269,2026-01-23,PLACED
ORD_1808,CUST_17,2025-05-16,SHIPPED
ORD_1809,CUST_440,2025-11-05,SHIPPED
ORD_1810,CUST_239,2025-07-18,SHIPPED
ORD_1811,CUST_280,2025-09-05,PLACED
ORD_1812,CUST_496,2025-04-28,CANCELLED
ORD_1813,CUST_90,2025-06-22,CANCELLED
ORD_1814,CUST_233,2025-06-01,CANCELLED
ORD_1815,CUST_325,2025-07-06,SHIPPED
ORD_1816,CUST_268,2025-05-28,CANCELLED
ORD_1817,CUST_273,2025-11-13,SHIPPED
ORD_1818,CUST_246,2025-07-18,PLACED
ORD_1819,CUST_412,2026-03-06,SHIPPED
ORD_1820,CUST_157,2025-10-15,SHIPPED
ORD_1821,CUST_133,2026-01-31,SHIPPED
ORD_1822,CUST_5,2026-04-20,CANCELLED
ORD_1823,CUST_417,2026-02-10,SHIPPED
ORD_1824,CUST_146,2025-08-23,CANCELLED
ORD_1825,CUST_4,2025-05-03,SHIPPED
ORD_1826,CUST_484,2025-08-19,SHIPPED
ORD_1827,CUST_4,2025-09-12,SHIPPED
ORD_1828,CUST_305,2025-12-23,PLACED
ORD_1829,CUST_280,2025-10-11,PLACED
ORD_1830,CUST_210,2025-07-07,SHIPPED
ORD_1831,CUST_202,2025-12-14,PLACED
ORD_1832,CUST_366,2025-05-25,SHIPPED
ORD_1833,CUST_424,2025-10-09,PLACED
ORD_1834,CUST_134,2026-03-11,SHIPPED
ORD_1835,CUST_320,2025-12-19,CANCELLED
ORD_1836,CUST_391,2025-06-11,CANCELLED
ORD_1837,CUST_350,2025-12-02,SHIPPED
ORD_1838,CUST_332,2025-07-22,SHIPPED
ORD_1839,CUST_211,2026-01-14,PLACED
ORD_1840,CUST_93,2026-02-10,SHIPPED
ORD_1841,CUST_56,2025-05-29,SHIPPED
ORD_1842,CUST_316,2025-09-01,SHIPPED
ORD_1843,CUST_358,2025-06-06,SHIPPED
ORD_1844,CUST_96,2025-11-07,PLACED
ORD_1845,CUST_77,2026-03-26,CANCELLED
ORD_1846,CUST_11,2026-01-15,PLACED
ORD_1847,CUST_144,2025-12-04,PLACED
ORD_1848,CUST_366,2025-09-08,CANCELLED
ORD_1849,CUST_4,2025-12-22,PLACED
ORD_1850,CUST_77,2026-04-13,SHIPPED
ORD_1851,CUST_111,2025-10-27,SHIPPED
ORD_1852,CUST_159,2025-08-08,SHIPPED
ORD_1853,CUST_237,2025-04-29,PLACED
ORD_1854,CUST_169,2026-03-10,PLACED
ORD_1855,CUST_28,2025-12-05,SHIPPED
ORD_1856,CUST_36,2025-07-16,SHIPPED
ORD_1857,CUST_92,2026-01-12,SHIPPED
ORD_1858,CUST_418,2025-10-07,PLACED
ORD_1859,CUST_62,2025-12-14,SHIPPED
ORD_1860,CUST_394,2025-09-06,PLACED
ORD_1861,CUST_377,2026-04-03,PLACED
ORD_1862,CUST_235,2026-03-03,CANCELLED
ORD_1863,CUST_340,2026-01-04,SHIPPED
ORD_1864,CUST_199,2025-05-07,SHIPPED
ORD_1865,CUST_479,2025-11-06,PLACED
ORD_1866,CUST_322,2026-03-30,CANCELLED
ORD_1867,CUST_479,2025-07-13,CANCELLED
ORD_1868,CUST_62,2025-12-12,SHIPPED
ORD_1869,CUST_326,2025-11-19,PLACED
ORD_1870,CUST_184,2026-03-25,CANCELLED
ORD_1871,CUST_111,2026-02-22,PLACED
ORD_1872,CUST_324,2025-09-10,SHIPPED
ORD_1873,CUST_7,2026-01-25,SHIPPED
ORD_1874,CUST_299,2026-02-18,SHIPPED
ORD_1875,CUST_404,2025-12-17,PLACED
ORD_1876,CUST_496,2026-03-30,CANCELLED
ORD_1877,CUST_401,2025-05-02,SHIPPED
ORD_1878,CUST_352,2025-06-19,PLACED
ORD_1879,CUST_190,2026-03-06,PLACED
ORD_1880,CUST_80,2025-08-08,PLACED
ORD_1881,CUST_351,2025-06-08,SHIPPED
ORD_1882,CUST_476,2025-06-04,PLACED
ORD_1883,CUST_30,2025-10-20,CANCELLED
ORD_1884,CUST_78,2025-04-26,CANCELLED
ORD_1885,CUST_405,2026-02-25,PLACED
ORD_1886,CUST_249,2025-12-22,SHIPPED
ORD_1887,CUST_285,2025-05-25,SHIPPED
ORD_1888,CUST_412,2025-09-08,CANCELLED
ORD_1889,CUST_98,2026-04-10,CANCELLED
ORD_1890,CUST_193,2025-10-19,CANCELLED
ORD_1891,CUST_68,2025-12-13,PLACED
ORD_1892,CUST_248,2025-04-24,SHIPPED
ORD_1893,CUST_286,2025-11-21,CANCELLED
ORD_1894,CUST_356,2025-08-13,PLACED
ORD_1895,CUST_290,2026-01-15,CANCELLED
ORD_1896,CUST_178,2025-11-06,CANCELLED
ORD_1897,CUST_239,2025-12-01,CANCELLED
ORD_1898,CUST_468,2025-07-11,PLACED
ORD_1899,CUST_35,2025-07-23,PLACED
ORD_1900,CUST_230,2025-11-20,SHIPPED
ORD_1901,CUST_277,2025-10-15,SHIPPED
ORD_1902,CUST_0,2025-05-29,CANCELLED
ORD_1903,CUST_194,2026-01-16,PLACED
ORD_1904,CUST_317,2025-10-16,CANCELLED
ORD_1905,CUST_122,2025-11-07,CANCELLED
ORD_1906,CUST_32,2025-05-18,CANCELLED
ORD_1907,CUST_419,2025-10-04,PLACED
ORD_1908,CUST_268,2025-05-06,SHIPPED
ORD_1909,CUST_392,2025-07-12,PLACED
ORD_1910,CUST_313,2025-11-27,SHIPPED
ORD_1911,CUST_209,2025-05-27,SHIPPED
ORD_1912,CUST_56,2026-03-02,CANCELLED
ORD_1913,CUST_337,2026-03-17,PLACED
ORD_1914,CUST_427,2026-02-13,PLACED
ORD_1915,CUST_447,2026-04-04,PLACED
ORD_1916,CUST_54,2025-08-15,PLACED
ORD_1917,CUST_50,2026-04-04,CANCELLED
ORD_1918,CUST_328,2025-10-04,CANCELLED
ORD_1919,CUST_250,2025-07-25,CANCELLED
ORD_1920,CUST_359,2025-06-22,SHIPPED
ORD_1921,CUST_25,2025-10-15,PLACED
ORD_1922,CUST_310,2026-03-15,PLACED
ORD_1923,CUST_476,2026-01-04,CANCELLED
ORD_1924,CUST_251,2026-03-11,SHIPPED
ORD_1925,CUST_410,2025-05-28,PLACED
ORD_1926,CUST_184,2025-07-09,CANCELLED
ORD_1927,CUST_480,2025-09-20,SHIPPED
ORD_1928,CUST_406,2025-04-23,PLACED
ORD_1929,CUST_421,2025-06-09,SHIPPED
ORD_1930,CUST_270,2026-03-31,CANCELLED
ORD_1931,CUST_36,2025-11-16,PLACED
ORD_1932,CUST_483,2025-12-31,CANCELLED
ORD_1933,CUST_49,2026-02-28,CANCELLED
ORD_1934,CUST_118,2025-07-22,SHIPPED
ORD_1935,CUST_97,2026-01-12,CANCELLED
ORD_1936,CUST_336,2025-12-14,CANCELLED
ORD_1937,CUST_320,2026-01-19,CANCELLED
ORD_1938,CUST_383,2025-07-09,SHIPPED
ORD_1939,CUST_382,2026-02-25,CANCELLED
ORD_1940,CUST_295,2025-10-19,CANCELLED
ORD_1941,CUST_234,2025-04-26,CANCELLED
ORD_1942,CUST_218,2026-02-26,PLACED
ORD_1943,CUST_405,2026-01-18,CANCELLED
ORD_1944,CUST_205,2025-08-05,SHIPPED
ORD_1945,CUST_336,2026-01-30,CANCELLED
ORD_1946,CUST_307,2025-09-06,SHIPPED
ORD_1947,CUST_462,2025-11-10,CANCELLED
ORD_1948,CUST_166,2025-10-12,SHIPPED
ORD_1949,CUST_391,2025-05-31,SHIPPED
ORD_1950,CUST_422,2025-11-06,CANCELLED
ORD_1951,CUST_123,2025-07-06,CANCELLED
ORD_1952,CUST_109,2025-10-10,CANCELLED
ORD_1953,CUST_474,2025-12-11,SHIPPED
ORD_1954,CUST_492,2025-09-01,SHIPPED
ORD_1955,CUST_491,2025-09-29,PLACED
ORD_1956,CUST_371,2026-04-03,SHIPPED
ORD_1957,CUST_305,2026-04-12,CANCELLED
ORD_1958,CUST_69,2025-11-17,PLACED
ORD_1959,CUST_153,2025-12-28,PLACED
ORD_1960,CUST_438,2025-11-10,PLACED
ORD_1961,CUST_395,2025-05-02,SHIPPED
ORD_1962,CUST_470,2025-07-11,CANCELLED
ORD_1963,CUST_284,2025-07-02,CANCELLED
ORD_1964,CUST_79,2026-03-03,PLACED
ORD_1965,CUST_235,2025-10-20,PLACED
ORD_1966,CUST_70,2025-12-06,SHIPPED
ORD_1967,CUST_455,2025-06-26,PLACED
ORD_1968,CUST_119,2025-12-10,SHIPPED
ORD_1969,CUST_47,2025-07-02,SHIPPED
ORD_1970,CUST_291,2025-12-30,CANCELLED
ORD_1971,CUST_39,2025-11-05,SHIPPED
ORD_1972,CUST_88,2025-08-14,CANCELLED
ORD_1973,CUST_359,2025-06-29,PLACED
ORD_1974,CUST_304,2025-05-27,SHIPPED
ORD_1975,CUST_19,2025-06-29,SHIPPED
ORD_1976,CUST_40,2026-03-23,SHIPPED
ORD_1977,CUST_178,2025-09-10,SHIPPED
ORD_1978,CUST_476,2026-02-18,PLACED
ORD_1979,CUST_382,2025-05-21,CANCELLED
ORD_1980,CUST_475,2026-04-15,CANCELLED
ORD_1981,CUST_398,2025-06-01,SHIPPED
ORD_1982,CUST_27,2025-11-15,CANCELLED
ORD_1983,CUST_21,2025-11-08,CANCELLED
ORD_1984,CUST_289,2026-02-03,SHIPPED
ORD_1985,CUST_257,2025-04-28,PLACED
ORD_1986,CUST_78,2026-03-26,CANCELLED
ORD_1987,CUST_374,2025-10-01,SHIPPED
ORD_1988,CUST_385,2025-06-20,CANCELLED
ORD_1989,CUST_258,2026-03-05,PLACED
ORD_1990,CUST_221,2025-11-23,SHIPPED
ORD_1991,CUST_75,2026-02-12,SHIPPED
ORD_1992,CUST_42,2025-08-20,CANCELLED
ORD_1993,CUST_381,2026-03-26,CANCELLED
ORD_1994,CUST_204,2025-12-07,PLACED
ORD_1995,CUST_204,2025-08-07,SHIPPED
ORD_1996,CUST_396,2025-04-28,PLACED
ORD_1997,CUST_390,2026-02-10,SHIPPED
ORD_1998,CUST_286,2026-01-09,SHIPPED
ORD_1999,CUST_202,2025-05-22,CANCELLED
ORD_2000,CUST_100,2025-07-07,CANCELLED
ORD_2001,CUST_376,2025-07-26,PLACED
ORD_2002,CUST_124,2026-03-15,SHIPPED
ORD_2003,CUST_397,2025-09-12,SHIPPED
ORD_2004,CUST_350,2025-06-30,PLACED
ORD_2005,CUST_57,2025-05-12,SHIPPED
ORD_2006,CUST_216,2025-10-15,SHIPPED
ORD_2007,CUST_97,2025-11-07,SHIPPED
ORD_2008,CUST_304,2025-05-20,PLACED
ORD_2009,CUST_394,2025-11-15,PLACED
ORD_2010,CUST_179,2025-06-09,SHIPPED
ORD_2011,CUST_319,2026-02-05,SHIPPED
ORD_2012,CUST_22,2025-12-22,PLACED
ORD_2013,CUST_350,2025-10-11,PLACED
ORD_2014,CUST_387,2026-03-08,PLACED
ORD_2015,CUST_378,2026-03-24,PLACED
ORD_2016,CUST_485,2025-06-07,PLACED
ORD_2017,CUST_444,2025-11-24,PLACED
ORD_2018,CUST_175,2025-04-30,PLACED
ORD_2019,CUST_156,2025-09-02,SHIPPED
ORD_2020,CUST_11,2025-11-02,PLACED
ORD_2021,CUST_378,2025-07-19,PLACED
ORD_2022,CUST_104,2025-07-15,CANCELLED
ORD_2023,CUST_384,2025-12-09,CANCELLED
ORD_2024,CUST_247,2025-06-06,CANCELLED
ORD_2025,CUST_72,2025-04-30,CANCELLED
ORD_2026,CUST_342,2026-04-11,SHIPPED
ORD_2027,CUST_298,2025-05-16,CANCELLED
ORD_2028,CUST_22,2025-12-11,PLACED
ORD_2029,CUST_30,2025-11-26,PLACED
ORD_2030,CUST_404,2025-04-29,CANCELLED
ORD_2031,CUST_138,2026-03-24,SHIPPED
ORD_2032,CUST_335,2026-04-16,PLACED
ORD_2033,CUST_198,2025-05-17,SHIPPED
ORD_2034,CUST_339,2025-05-18,SHIPPED
ORD_2035,CUST_442,2026-02-24,PLACED
ORD_2036,CUST_149,2025-05-23,SHIPPED
ORD_2037,CUST_118,2025-10-08,CANCELLED
ORD_2038,CUST_363,2026-03-01,SHIPPED
ORD_2039,CUST_248,2025-06-19,CANCELLED
ORD_2040,CUST_45,2026-01-15,PLACED
ORD_2041,CUST_256,2025-08-29,CANCELLED
ORD_2042,CUST_474,2025-04-21,PLACED
ORD_2043,CUST_20,2025-12-15,CANCELLED
ORD_2044,CUST_156,2025-11-01,SHIPPED
ORD_2045,CUST_201,2026-01-30,PLACED
ORD_2046,CUST_177,2025-05-05,SHIPPED
ORD_2047,CUST_181,2025-06-04,SHIPPED
ORD_2048,CUST_120,2025-08-07,SHIPPED
ORD_2049,CUST_415,2026-03-20,CANCELLED
ORD_2050,CUST_131,2025-10-04,PLACED
ORD_2051,CUST_483,2025-07-10,SHIPPED
ORD_2052,CUST_115,2026-02-02,SHIPPED
ORD_2053,CUST_459,2025-10-01,CANCELLED
ORD_2054,CUST_70,2026-03-07,CANCELLED
ORD_2055,CUST_195,2025-07-28,CANCELLED
ORD_2056,CUST_313,2025-06-04,CANCELLED
ORD_2057,CUST_116,2025-09-19,PLACED
ORD_2058,CUST_293,2026-02-01,SHIPPED
ORD_2059,CUST_496,2025-11-12,CANCELLED
ORD_2060,CUST_168,2025-09-03,CANCELLED
ORD_2061,CUST_67,2026-01-05,CANCELLED
ORD_2062,CUST_70,2025-06-27,CANCELLED
ORD_2063,CUST_350,2026-01-07,PLACED
ORD_2064,CUST_158,2025-05-03,CANCELLED
ORD_2065,CUST_460,2025-07-26,PLACED
ORD_2066,CUST_220,2026-02-05,CANCELLED
ORD_2067,CUST_477,2025-07-05,PLACED
ORD_2068,CUST_162,2026-03-17,CANCELLED
ORD_2069,CUST_272,2026-02-19,PLACED
ORD_2070,CUST_162,2026-02-05,CANCELLED
ORD_2071,CUST_15,2025-11-08,SHIPPED
ORD_2072,CUST_492,2025-09-22,SHIPPED
ORD_2073,CUST_226,2025-05-29,CANCELLED
ORD_2074,CUST_140,2026-02-02,PLACED
ORD_2075,CUST_54,2026-02-12,PLACED
ORD_2076,CUST_13,2025-06-11,CANCELLED
ORD_2077,CUST_136,2025-06-14,CANCELLED
ORD_2078,CUST_313,2025-12-23,CANCELLED
ORD_2079,CUST_118,2025-12-23,CANCELLED
ORD_2080,CUST_13,2025-10-19,PLACED
ORD_2081,CUST_352,2025-08-19,PLACED
ORD_2082,CUST_257,2025-06-15,SHIPPED
ORD_2083,CUST_364,2025-05-23,SHIPPED
ORD_2084,CUST_94,2025-10-04,SHIPPED
ORD_2085,CUST_242,2026-02-09,PLACED
ORD_2086,CUST_98,2025-12-26,PLACED
ORD_2087,CUST_209,2026-04-13,SHIPPED
ORD_2088,CUST_486,2025-09-21,PLACED
ORD_2089,CUST_380,2025-05-12,PLACED
ORD_2090,CUST_387,2026-01-06,PLACED
ORD_2091,CUST_90,2025-09-08,CANCELLED
ORD_2092,CUST_250,2025-05-03,SHIPPED
ORD_2093,CUST_443,2025-08-29,PLACED
ORD_2094,CUST_218,2025-09-25,PLACED
ORD_2095,CUST_311,2025-10-08,CANCELLED
ORD_2096,CUST_160,2025-10-01,CANCELLED
ORD_2097,CUST_480,2025-07-02,CANCELLED
ORD_2098,CUST_274,2025-07-26,CANCELLED
ORD_2099,CUST_448,2025-04-25,PLACED
ORD_2100,CUST_266,2026-02-24,SHIPPED
ORD_2101,CUST_233,2026-03-30,PLACED
ORD_2102,CUST_265,2025-07-19,SHIPPED
ORD_2103,CUST_376,2026-03-31,CANCELLED
ORD_2104,CUST_198,2025-07-30,CANCELLED
ORD_2105,CUST_492,2026-03-26,PLACED
ORD_2106,CUST_149,2025-09-07,SHIPPED
ORD_2107,CUST_452,2025-11-16,SHIPPED
ORD_2108,CUST_236,2026-01-25,SHIPPED
ORD_2109,CUST_150,2025-06-11,PLACED
ORD_2110,CUST_353,2025-07-30,PLACED
ORD_2111,CUST_237,2025-05-25,SHIPPED
ORD_2112,CUST_46,2025-08-07,PLACED
ORD_2113,CUST_92,2025-06-25,CANCELLED
ORD_2114,CUST_279,2026-02-10,SHIPPED
ORD_2115,CUST_211,2025-11-06,SHIPPED
ORD_2116,CUST_12,2026-01-19,SHIPPED
ORD_2117,CUST_302,2025-04-21,PLACED
ORD_2118,CUST_451,2025-08-31,PLACED
ORD_2119,CUST_128,2025-11-06,CANCELLED
ORD_2120,CUST_332,2025-04-21,PLACED
ORD_2121,CUST_367,2026-02-16,PLACED
ORD_2122,CUST_58,2025-04-24,SHIPPED
ORD_2123,CUST_324,2025-10-17,PLACED
ORD_2124,CUST_268,2025-04-23,SHIPPED
ORD_2125,CUST_372,2025-08-02,CANCELLED
ORD_2126,CUST_486,2026-01-29,SHIPPED
ORD_2127,CUST_281,2025-10-08,PLACED
ORD_2128,CUST_393,2026-01-23,SHIPPED
ORD_2129,CUST_289,2025-05-18,PLACED
ORD_2130,CUST_83,2026-02-05,PLACED
ORD_2131,CUST_393,2025-04-21,PLACED
ORD_2132,CUST_214,2025-11-14,SHIPPED
ORD_2133,CUST_373,2025-09-04,SHIPPED
ORD_2134,CUST_320,2026-01-18,PLACED
ORD_2135,CUST_460,2026-02-12,PLACED
ORD_2136,CUST_1,2025-06-06,SHIPPED
ORD_2137,CUST_6,2025-08-29,SHIPPED
ORD_2138,CUST_437,2025-08-08,CANCELLED
ORD_2139,CUST_413,2026-04-18,CANCELLED
ORD_2140,CUST_451,2025-08-11,PLACED
ORD_2141,CUST_111,2025-06-23,CANCELLED
ORD_2142,CUST_243,2025-08-31,SHIPPED
ORD_2143,CUST_226,2026-03-11,CANCELLED
ORD_2144,CUST_307,2026-04-17,PLACED
ORD_2145,CUST_451,2025-07-14,SHIPPED
ORD_2146,CUST_317,2025-06-03,CANCELLED
ORD_2147,CUST_419,2026-01-04,PLACED
ORD_2148,CUST_94,2026-02-04,PLACED
ORD_2149,CUST_334,2025-10-24,PLACED
ORD_2150,CUST_74,2026-04-04,CANCELLED
ORD_2151,CUST_295,2025-06-16,SHIPPED
ORD_2152,CUST_169,2026-03-07,PLACED
ORD_2153,CUST_55,2025-09-19,PLACED
ORD_2154,CUST_82,2025-05-11,SHIPPED
ORD_2155,CUST_312,2025-05-17,CANCELLED
ORD_2156,CUST_358,2025-06-20,CANCELLED
ORD_2157,CUST_403,2025-07-07,PLACED
ORD_2158,CUST_494,2025-08-30,CANCELLED
ORD_2159,CUST_296,2025-10-18,PLACED
ORD_2160,CUST_47,2025-11-18,SHIPPED
